var	threshold	abdncError	methylCallError	TP	FN	FP
50	0.35	0.0942686	0.100518	10	0	10.98
50	0.4	0.0942686	0.100518	10	0	10.98
53	0.1	0.104791	0.0421154	6	4	13.74
53	0.15	0.0978783	0.0613582	7.84	2.16	12.47
53	0.2	0.0943844	0.0752283	9.01	0.99	11.83
53	0.25	0.0930511	0.0835782	9.61	0.39	11.43
53	0.3	0.0925364	0.088075	9.86	0.14	11.24
53	0.35	0.0921429	0.0905731	9.98	0.02	11.17
53	0.4	0.0921217	0.0911065	10	0	11.15
56	0.1	0.11127	0.0468141	5.53	4.47	15.21
56	0.15	0.101161	0.068388	7.64	2.36	13.82
56	0.2	0.0972133	0.0841678	9.07	0.93	12.89
56	0.25	0.0960976	0.091941	9.66	0.34	12.49
56	0.3	0.0951524	0.0962317	9.93	0.07	12.29
56	0.35	0.0950847	0.0974052	9.99	0.01	12.24
56	0.4	0.0950495	0.0976718	10	0	12.23
59	0.1	0.105754	0.043196	5.77	4.23	15.31
59	0.15	0.0961315	0.0634061	7.54	2.46	14.05
59	0.2	0.0914426	0.0812657	9.06	0.94	13.05
59	0.25	0.0901728	0.0886837	9.65	0.35	12.63
59	0.3	0.0896689	0.0931683	9.93	0.07	12.43
59	0.35	0.08945	0.094564	10	0	12.39
59	0.4	0.08945	0.094564	10	0	12.39
62	0.1	0.105278	0.0440558	5.84	4.16	16.71
62	0.15	0.0963344	0.0636585	7.79	2.21	15.31
62	0.2	0.0924935	0.0796138	9.24	0.76	14.36
62	0.25	0.0916618	0.0865363	9.76	0.24	14.05
62	0.3	0.0914368	0.089799	9.96	0.04	13.92
62	0.35	0.0913264	0.0905995	10	0	13.9
62	0.4	0.0913264	0.0905995	10	0	13.9
65	0.1	0.10234	0.04462	6.2	3.8	16.4
65	0.15	0.0939737	0.0633352	8.16	1.84	14.95
65	0.2	0.0919228	0.076415	9.32	0.68	14.14
65	0.25	0.0908227	0.0825732	9.79	0.21	13.82
65	0.3	0.0904771	0.0853378	9.95	0.05	13.72
65	0.35	0.0903982	0.0860128	9.98	0.02	13.7
65	0.4	0.0904361	0.0865181	10	0	13.68
68	0.1	0.109415	0.0435639	6.02	3.98	18.53
68	0.15	0.100654	0.0614544	7.82	2.18	17.17
68	0.2	0.0974512	0.0766761	9.14	0.86	16.21
68	0.25	0.0957837	0.0842475	9.72	0.28	15.88
68	0.3	0.095293	0.0881152	9.93	0.07	15.74
68	0.35	0.0952351	0.0887946	9.97	0.03	15.7
68	0.4	0.0952394	0.0895437	10	0	15.69
71	0.1	0.0985542	0.0405073	6.57	3.43	17.86
71	0.15	0.0932197	0.0585693	8.35	1.65	16.63
71	0.2	0.0904799	0.0713405	9.45	0.55	15.92
71	0.25	0.0901988	0.0760381	9.81	0.19	15.68
71	0.3	0.0897593	0.0785976	9.96	0.04	15.58
71	0.35	0.0897377	0.0794507	10	0	15.56
71	0.4	0.0897377	0.0794507	10	0	15.56
74	0.1	0.10125	0.040903	6.75	3.25	18.36
74	0.15	0.0952959	0.0563818	8.38	1.62	17.22
74	0.2	0.0932021	0.0684832	9.35	0.65	16.62
74	0.25	0.0922238	0.0757904	9.88	0.12	16.3
74	0.3	0.092039	0.077681	9.98	0.02	16.21
74	0.35	0.0921433	0.0781055	10	0	16.21
74	0.4	0.0921433	0.0781055	10	0	16.21
77	0.1	0.10414	0.0412788	6.9	3.1	18.54
77	0.15	0.0982901	0.0566621	8.49	1.51	17.41
77	0.2	0.095928	0.0687695	9.54	0.46	16.66
77	0.25	0.095343	0.0727404	9.82	0.18	16.46
77	0.3	0.0950929	0.0752082	9.95	0.05	16.39
77	0.35	0.0950276	0.0762401	10	0	16.34
77	0.4	0.0950276	0.0762401	10	0	16.34
80	0.1	0.101208	0.0392546	7.02	2.98	19.33
80	0.15	0.0962829	0.0543856	8.54	1.46	18.22
80	0.2	0.0942436	0.0639869	9.37	0.63	17.66
80	0.25	0.093234	0.0716194	9.87	0.13	17.26
80	0.3	0.0931091	0.0733074	9.96	0.04	17.2
80	0.35	0.0931129	0.0740061	9.99	0.01	17.18
80	0.4	0.0930664	0.0742307	10	0	17.17
83	0.1	0.0992702	0.0405612	7.03	2.97	19.18
