var	minCostFlow
68	0.160058
68	0.0488439
68	0.107783
68	0.211721
68	0.094382
68	0.188683
68	0.185278
68	0.114062
68	0.159017
68	0.159359
68	0.114408
68	0.128594
68	0.135627
68	0.0657012
68	0.183769
68	0.153764
68	0.161399
68	0.0899685
68	0.137746
70	0.0701339
70	0.147019
70	0.290146
70	0.242874
70	0.302317
70	0.155442
70	0.184527
70	0.201515
70	0.140717
70	0.104664
70	0.160327
70	0.132969
70	0.17132
70	0.123619
70	0.213137
70	0.397776
70	0.169797
70	0.0993092
70	0.17002
70	0.0874768
70	0.139242
70	0.145359
70	0.185104
70	0.108791
70	0.119986
70	0.115676
70	0.0805386
70	0.186931
70	0.0675266
70	0.328989
70	0.196403
70	0.142307
70	0.173999
70	0.191883
70	0.144281
70	0.118346
70	0.262362
70	0.26848
70	0.151687
70	0.106874
70	0.20406
70	0.171679
70	0.195055
70	0.145451
70	0.22185
70	0.0747407
70	0.0749601
70	0.144727
70	0.18321
70	0.125444
70	0.269763
70	0.169261
70	0.152591
70	0.0969447
70	0.197609
70	0.135118
70	0.0993255
70	0.139916
70	0.146508
70	0.219606
70	0.187877
70	0.16308
70	0.0724519
70	0.056215
70	0.164369
70	0.0806224
70	0.219904
70	0.205896
70	0.119642
70	0.098357
70	0.161043
70	0.0972211
70	0.122796
70	0.19088
70	0.151352
70	0.145466
70	0.225253
70	0.0393593
70	0.0487518
70	0.0726397
70	0.0688954
70	0.289624
70	0.148023
70	0.185141
70	0.0840749
70	0.16093
70	0.174129
70	0.0971675
70	0.155721
70	0.162995
70	0.0903175
70	0.0983466
70	0.185422
70	0.0595893
70	0.26356
70	0.107785
70	0.110455
70	0.178377
70	0.0892794
70	0.343763
72	0.185218
72	0.186549
72	0.123537
72	0.0818072
72	0.0937782
72	0.164465
72	0.124955
72	0.1323
72	0.154263
72	0.16008
72	0.187922
72	0.152973
72	0.130144
72	0.202813
72	0.15399
72	0.113932
72	0.201725
72	0.157957
72	0.155171
72	0.165511
72	0.0750036
72	0.120954
72	0.156751
72	0.261432
72	0.164746
72	0.121867
72	0.208911
72	0.205283
72	0.153145
72	0.123179
72	0.127358
72	0.0845312
72	0.158332
72	0.0734128
72	0.320044
72	0.168316
72	0.234595
72	0.193734
72	0.151694
72	0.143182
72	0.176265
72	0.248546
72	0.14956
72	0.080103
72	0.185503
72	0.154253
72	0.191715
72	0.0933323
72	0.163289
72	0.160251
72	0.135959
72	0.185074
72	0.145391
72	0.253027
72	0.172581
72	0.0922519
72	0.212563
72	0.344681
72	0.253233
72	0.107139
72	0.238783
72	0.178685
72	0.15276
72	0.1848
72	0.129003
72	0.190975
72	0.137729
72	0.129811
72	0.161113
72	0.1713
72	0.216068
72	0.262137
72	0.186308
72	0.178857
72	0.157691
72	0.157635
72	0.15616
72	0.18458
72	0.282626
72	0.154959
72	0.124041
72	0.211107
72	0.20192
72	0.119583
72	0.151882
72	0.15051
72	0.104065
72	0.0715911
72	0.209911
72	0.11944
72	0.146734
72	0.177828
72	0.105466
72	0.183487
72	0.100208
72	0.16772
72	0.305153
72	0.139211
72	0.102436
72	0.137696
74	0.214378
74	0.191736
74	0.236593
74	0.151866
74	0.0978006
74	0.180106
74	0.119312
74	0.0929271
74	0.0680059
74	0.131355
74	0.180646
74	0.245138
74	0.156881
74	0.0859851
74	0.221239
74	0.186592
74	0.199031
74	0.075489
74	0.138797
74	0.112457
74	0.0454838
74	0.189291
74	0.218151
74	0.142356
74	0.167554
74	0.172338
74	0.155043
74	0.120187
74	0.196124
74	0.147871
74	0.156998
74	0.0804585
74	0.187427
74	0.245524
74	0.172555
74	0.198862
74	0.240591
74	0.121478
74	0.242309
74	0.106478
74	0.172532
74	0.0987002
74	0.160945
74	0.136509
74	0.21919
74	0.201208
74	0.0765143
74	0.215981
74	0.136058
74	0.170288
74	0.22642
74	0.167854
74	0.0858036
74	0.166398
74	0.21126
74	0.0951116
74	0.448259
74	0.119078
74	0.271157
74	0.196084
74	0.117705
74	0.161241
74	0.164045
74	0.278138
74	0.293708
74	0.120569
74	0.124898
74	0.240361
74	0.0796727
74	0.171416
74	0.22537
74	0.110151
74	0.139788
74	0.112773
74	0.202067
74	0.116621
74	0.205127
74	0.100878
74	0.185332
74	0.24063
74	0.200987
74	0.107883
74	0.163562
74	0.103255
74	0.131476
74	0.235005
74	0.258192
74	0.101601
74	0.203263
74	0.111004
74	0.224909
74	0.154437
74	0.126167
74	0.0672858
74	0.212637
74	0.0936886
74	0.133533
74	0.142157
74	0.155371
74	0.156209
76	0.163487
76	0.135607
76	0.114832
76	0.118762
76	0.0991993
76	0.13101
76	0.14928
76	0.0817759
76	0.167466
76	0.246942
76	0.132664
76	0.148956
76	0.146596
76	0.14269
76	0.154646
76	0.0644119
76	0.116819
76	0.167491
76	0.224801
76	0.190853
76	0.207121
76	0.156479
76	0.193244
76	0.268316
76	0.179711
76	0.180375
76	0.322403
76	0.17461
76	0.22429
76	0.17725
76	0.264985
76	0.178548
76	0.173619
76	0.0768044
76	0.228355
76	0.0710738
76	0.0775247
76	0.14355
76	0.11476
76	0.247056
76	0.124676
76	0.251001
76	0.18605
76	0.156691
76	0.0644496
76	0.198108
76	0.204009
76	0.13868
76	0.139859
76	0.237942
76	0.200466
76	0.0782587
76	0.126256
76	0.0440388
76	0.143202
76	0.19979
76	0.0875486
76	0.0988628
76	0.210244
76	0.16366
76	0.0619784
76	0.144881
76	0.289681
76	0.19886
76	0.101229
76	0.105132
76	0.0976042
76	0.224887
76	0.0939228
76	0.0818648
76	0.189033
76	0.22346
76	0.107167
76	0.118569
76	0.209097
76	0.169388
76	0.323055
76	0.217866
76	0.0929835
76	0.139068
76	0.225227
76	0.211852
76	0.162775
76	0.137216
76	0.11281
76	0.13548
76	0.127992
76	0.205238
76	0.160157
76	0.136017
76	0.170542
76	0.23065
76	0.25529
76	0.144118
76	0.142648
76	0.0668095
76	0.0776031
76	0.105752
76	0.186248
76	0.148296
78	0.12936
78	0.181242
78	0.118022
78	0.255745
78	0.0653549
78	0.205369
78	0.24166
78	0.252616
78	0.108601
78	0.154542
78	0.116491
78	0.206383
78	0.0923219
78	0.128942
78	0.18019
78	0.191391
78	0.0789056
78	0.171872
78	0.158549
78	0.159184
78	0.0442171
78	0.192782
78	0.136568
78	0.227806
78	0.171924
78	0.143966
78	0.244949
78	0.160651
78	0.178933
78	0.116183
78	0.277293
78	0.227485
78	0.242722
78	0.290583
78	0.15449
78	0.179618
78	0.147778
78	0.078628
78	0.0756099
78	0.166968
78	0.132731
78	0.198679
78	0.177707
78	0.234329
78	0.127725
78	0.0946399
78	0.243572
78	0.154136
78	0.125073
78	0.160912
78	0.150299
78	0.242522
78	0.204946
78	0.178758
78	0.0984923
78	0.138623
78	0.166488
78	0.13913
78	0.257792
78	0.185732
78	0.212265
78	0.130402
78	0.107325
78	0.216021
78	0.134244
78	0.169409
78	0.237539
78	0.0756826
78	0.142545
78	0.180428
78	0.248755
78	0.102405
78	0.184872
78	0.23753
78	0.0944719
78	0.212636
78	0.204198
78	0.0400865
78	0.0840359
78	0.208129
78	0.246683
78	0.192447
78	0.155578
78	0.186018
78	0.0788185
78	0.147217
78	0.0622944
78	0.231865
78	0.14153
78	0.246924
78	0.136567
78	0.211847
78	0.208268
78	0.0812576
78	0.101285
78	0.34596
78	0.148208
78	0.307002
78	0.263335
78	0.17958
80	0.242249
80	0.11392
80	0.142374
80	0.232789
80	0.0522803
80	0.12788
80	0.0899871
80	0.176952
80	0.189727
80	0.146907
80	0.163915
80	0.103758
80	0.185827
80	0.158455
80	0.193231
80	0.18877
80	0.241832
80	0.136104
80	0.0914408
80	0.102041
80	0.0651228
80	0.170951
80	0.195964
80	0.237529
80	0.249693
80	0.143097
80	0.141761
80	0.0391105
80	0.235752
80	0.0901493
80	0.138678
80	0.21731
80	0.086593
80	0.101905
80	0.0614154
80	0.233355
80	0.150624
80	0.142512
80	0.348995
80	0.24056
80	0.08429
80	0.0330318
80	0.0930449
80	0.140559
80	0.25095
80	0.186325
80	0.175058
80	0.190266
80	0.18262
80	0.117203
80	0.116257
80	0.169168
80	0.0806563
80	0.113129
80	0.177694
80	0.169338
80	0.282324
80	0.189454
80	0.0853972
80	0.0942202
80	0.191837
80	0.260945
80	0.147543
80	0.161079
80	0.198217
80	0.0835708
80	0.175536
80	0.224141
80	0.0972609
80	0.202885
80	0.174105
80	0.30505
80	0.113345
80	0.24494
80	0.191973
80	0.185408
80	0.0572159
80	0.141338
80	0.131187
80	0.136866
80	0.154037
80	0.141963
80	0.135452
80	0.175183
80	0.130146
80	0.226446
80	0.172387
80	0.272564
80	0.187094
80	0.149433
80	0.0727239
80	0.220974
80	0.155787
80	0.232017
80	0.199647
80	0.140387
80	0.234757
80	0.139018
80	0.115136
80	0.13694
82	0.197736
82	0.163653
82	0.160131
82	0.146675
82	0.125332
82	0.216219
82	0.0974494
82	0.0601478
82	0.184942
82	0.227297
82	0.103666
82	0.167126
82	0.135297
82	0.18577
82	0.166916
82	0.205472
82	0.0833589
82	0.10761
82	0.187481
82	0.210932
82	0.0968955
82	0.13283
82	0.296166
82	0.192285
82	0.167561
82	0.118275
82	0.164277
82	0.15351
82	0.177126
82	0.117975
82	0.223648
82	0.226819
82	0.175662
82	0.174879
82	0.118102
82	0.163142
82	0.22922
82	0.245804
82	0.12501
82	0.277921
82	0.123558
82	0.194421
82	0.272941
82	0.106137
82	0.146562
82	0.14511
82	0.176115
82	0.227984
82	0.192454
82	0.113806
82	0.0356244
82	0.242411
82	0.177062
82	0.127635
82	0.170491
82	0.18292
82	0.117987
82	0.133123
82	0.195821
82	0.0863833
82	0.147485
82	0.143862
82	0.228614
82	0.219927
82	0.160921
82	0.190244
82	0.1151
82	0.107604
82	0.138116
82	0.223386
82	0.15111
82	0.0904744
82	0.217345
82	0.240965
82	0.223635
82	0.174069
82	0.107089
82	0.129004
82	0.252046
82	0.17236
82	0.124209
82	0.140314
82	0.0867053
82	0.257253
82	0.224572
82	0.174935
82	0.217379
82	0.203082
82	0.139805
82	0.125161
82	0.20412
82	0.1756
82	0.178194
82	0.215856
82	0.128949
82	0.0991584
82	0.0808526
82	0.128364
82	0.201218
82	0.125843
84	0.0894257
84	0.137128
84	0.0832778
84	0.119162
84	0.203849
84	0.138187
84	0.28734
84	0.234004
84	0.180329
84	0.158525
84	0.143552
84	0.172019
84	0.115625
84	0.146693
84	0.186267
84	0.17455
84	0.101487
84	0.240024
84	0.140417
84	0.213425
84	0.111041
84	0.0584797
84	0.142625
84	0.19339
84	0.285253
84	0.165072
84	0.0692356
84	0.214659
84	0.117975
84	0.0751493
84	0.197579
84	0.136226
84	0.154903
84	0.509916
84	0.15265
84	0.123586
84	0.122284
84	0.17185
84	0.0577207
84	0.173391
84	0.144674
84	0.18721
84	0.247773
84	0.0550376
84	0.255728
84	0.115271
84	0.134947
84	0.181797
84	0.112063
84	0.185328
84	0.143167
84	0.258053
84	0.251883
84	0.133199
84	0.0973492
84	0.158168
84	0.28751
84	0.12971
84	0.0708354
84	0.214821
84	0.170653
84	0.217051
84	0.0890196
84	0.164493
84	0.179162
84	0.156011
84	0.0789971
84	0.208491
84	0.101893
84	0.113602
84	0.173334
84	0.188934
84	0.162895
84	0.239077
84	0.21902
84	0.136655
84	0.0685313
84	0.165457
84	0.223582
84	0.141719
84	0.0970469
84	0.10074
84	0.133127
84	0.204355
84	0.192836
84	0.307067
84	0.179045
84	0.176748
84	0.249191
84	0.223197
84	0.219803
84	0.107836
84	0.108352
84	0.151166
84	0.171951
84	0.0802574
84	0.259664
84	0.129857
84	0.088322
84	0.149154
86	0.0715525
86	0.168697
86	0.10985
86	0.238563
86	0.16829
86	0.236741
86	0.189654
86	0.153819
86	0.222188
86	0.138593
86	0.151798
86	0.106061
86	0.312137
86	0.145381
86	0.0486555
86	0.171712
86	0.119038
86	0.220409
86	0.211526
86	0.153854
86	0.135593
86	0.100224
86	0.170272
86	0.207111
86	0.125081
86	0.20741
86	0.0885227
86	0.305889
86	0.148323
86	0.217903
86	0.0678057
86	0.150485
86	0.103721
86	0.176676
86	0.306247
86	0.150981
86	0.0798028
86	0.102739
86	0.0962491
86	0.184417
86	0.186416
86	0.127439
86	0.066683
86	0.173612
86	0.189688
86	0.189
86	0.118391
86	0.128851
86	0.151787
86	0.176081
86	0.113835
86	0.151228
86	0.210889
86	0.168942
86	0.158548
86	0.199798
86	0.138439
86	0.100936
86	0.124808
86	0.143315
86	0.106903
86	0.166803
86	0.104759
86	0.116066
86	0.187795
86	0.149169
86	0.161514
86	0.106983
86	0.154107
86	0.201601
86	0.0531233
86	0.179608
86	0.20315
86	0.126099
86	0.162003
86	0.267951
86	0.14663
86	0.120088
86	0.114546
86	0.182992
86	0.0958799
86	0.110152
86	0.196672
86	0.163236
86	0.16606
86	0.23362
86	0.103083
86	0.19581
86	0.333861
86	0.182476
86	0.156865
86	0.291711
86	0.252753
86	0.112999
86	0.115692
86	0.11994
86	0.122869
86	0.217422
86	0.175989
86	0.172732
88	0.194669
88	0.101276
88	0.217712
88	0.0773941
88	0.135538
88	0.133691
88	0.262206
88	0.20561
88	0.137175
88	0.0449296
88	0.237077
88	0.183162
88	0.18259
88	0.189999
88	0.200445
88	0.193564
88	0.244389
88	0.111894
88	0.187761
88	0.242257
88	0.0911997
88	0.20516
88	0.100208
88	0.15031
88	0.13554
88	0.188774
88	0.0666639
88	0.206098
88	0.135564
88	0.112222
88	0.177317
88	0.18787
88	0.246051
88	0.0805859
88	0.188609
88	0.16809
88	0.146828
88	0.0519728
88	0.131971
88	0.206039
88	0.083842
88	0.228866
88	0.110188
88	0.199182
88	0.153317
88	0.119114
88	0.263965
88	0.100755
88	0.165928
88	0.201453
88	0.193415
88	0.148848
88	0.130883
88	0.143304
88	0.275365
88	0.117247
88	0.170682
88	0.101724
88	0.155158
88	0.133607
88	0.0729732
88	0.226459
88	0.268161
88	0.253878
88	0.107154
88	0.238327
88	0.28295
88	0.275712
88	0.171277
88	0.108703
88	0.0600928
88	0.114422
88	0.123118
88	0.123422
88	0.138506
88	0.147457
88	0.106588
88	0.175428
88	0.197402
88	0.13551
88	0.168622
88	0.120637
88	0.205399
88	0.2
88	0.224651
88	0.0764666
88	0.195324
88	0.2369
88	0.114423
88	0.253595
88	0.24905
88	0.18198
88	0.166733
88	0.088888
88	0.097564
88	0.132763
88	0.203026
88	0.125111
88	0.131562
88	0.134596
90	0.237258
90	0.198178
90	0.034951
90	0.167047
90	0.169654
90	0.177761
90	0.223518
90	0.188914
90	0.154563
90	0.145733
90	0.288834
90	0.168611
90	0.278809
90	0.143097
90	0.195908
90	0.230159
90	0.173115
90	0.304756
90	0.116632
90	0.164428
90	0.140627
90	0.118288
90	0.175107
90	0.126652
90	0.117938
90	0.139832
90	0.213267
90	0.281878
90	0.0802884
90	0.0819897
90	0.228379
90	0.253237
90	0.179377
90	0.159668
90	0.168211
90	0.133458
90	0.158845
90	0.16385
90	0.215092
90	0.0439489
90	0.115277
90	0.145482
90	0.301803
90	0.105184
90	0.19236
90	0.115504
90	0.113029
90	0.14421
90	0.145365
90	0.058966
90	0.207876
90	0.197623
90	0.104158
90	0.168629
90	0.194338
90	0.0923927
90	0.138674
90	0.135467
90	0.231004
90	0.124454
90	0.169016
90	0.197215
90	0.117689
90	0.147389
90	0.199992
90	0.19189
90	0.193981
90	0.0581964
90	0.140217
90	0.220831
90	0.126754
90	0.176573
90	0.172368
90	0.162566
90	0.15096
90	0.112675
90	0.0750261
90	0.110536
90	0.150129
90	0.112909
90	0.194079
90	0.0818495
90	0.225505
90	0.209021
90	0.118289
90	0.235796
90	0.188456
90	0.182401
90	0.0809317
90	0.20179
90	0.138462
90	0.299968
90	0.0960021
90	0.125601
90	0.151998
90	0.183948
90	0.159721
90	0.255201
90	0.250439
90	0.190678
92	0.241371
92	0.171048
92	0.0792324
92	0.194884
92	0.10265
92	0.235641
92	0.165911
92	0.188803
92	0.122702
92	0.148262
92	0.162885
92	0.132223
92	0.16389
92	0.203169
92	0.106843
92	0.121742
92	0.151899
92	0.284609
92	0.115447
92	0.161534
92	0.0574911
92	0.234163
92	0.151241
92	0.182177
92	0.178033
92	0.243406
92	0.240497
92	0.0585779
92	0.169114
92	0.338614
92	0.215347
92	0.188731
92	0.187503
92	0.210471
92	0.255099
92	0.285191
92	0.138928
92	0.285007
92	0.147245
92	0.0961388
92	0.176448
92	0.197104
92	0.258381
92	0.11789
92	0.204873
92	0.136846
92	0.199246
92	0.0968878
92	0.130844
92	0.196387
92	0.118426
92	0.222804
92	0.120066
92	0.150728
92	0.112781
92	0.162769
92	0.155663
92	0.0952763
92	0.0750257
92	0.0967713
92	0.0754511
92	0.178743
92	0.283639
92	0.213982
92	0.128621
92	0.176628
92	0.179645
92	0.163612
92	0.149792
92	0.214114
92	0.178827
92	0.116299
92	0.118238
92	0.236606
92	0.114582
92	0.166227
92	0.139264
92	0.17428
92	0.270115
92	0.167177
92	0.0998209
92	0.115606
92	0.11285
92	0.137215
92	0.187019
92	0.193286
92	0.169092
92	0.26377
92	0.135025
92	0.278121
92	0.0698921
92	0.203135
92	0.175073
92	0.325056
92	0.128691
92	0.123762
92	0.168902
92	0.200304
92	0.204016
92	0.174348
94	0.15918
94	0.0966278
94	0.206412
94	0.116071
94	0.159179
94	0.13998
94	0.107968
94	0.0655249
94	0.150016
94	0.198023
94	0.240913
94	0.185405
94	0.19374
94	0.161315
94	0.16163
94	0.185305
94	0.244674
94	0.134523
94	0.18885
94	0.0328453
94	0.178087
94	0.177233
94	0.153341
94	0.190471
94	0.177289
94	0.177529
94	0.230698
94	0.207829
94	0.185813
94	0.103095
94	0.127306
94	0.144605
94	0.165932
94	0.124328
94	0.157176
94	0.130123
94	0.0995644
94	0.221495
94	0.196052
94	0.197366
94	0.0965618
94	0.0805012
94	0.202644
94	0.213202
94	0.179164
94	0.0544005
94	0.149738
94	0.152527
94	0.192514
94	0.199199
94	0.167328
94	0.231795
94	0.138626
94	0.227491
94	0.104863
94	0.173716
94	0.202639
94	0.282933
94	0.176877
94	0.212257
94	0.212761
94	0.204084
94	0.0409983
94	0.223896
94	0.179294
94	0.226555
94	0.218357
94	0.121321
94	0.21369
94	0.175371
94	0.138286
94	0.155041
94	0.16279
94	0.133309
94	0.0897974
94	0.276543
94	0.13098
94	0.229904
94	0.2464
94	0.148908
94	0.220413
94	0.177259
94	0.132801
94	0.228872
94	0.139828
94	0.115994
94	0.10464
94	0.108197
94	0.254594
94	0.165136
94	0.0897193
94	0.0872507
94	0.140151
94	0.0478253
94	0.12376
94	0.120229
94	0.153752
94	0.258107
94	0.20615
94	0.137334
96	0.155974
96	0.222949
96	0.123294
96	0.216346
96	0.147542
96	0.118278
96	0.103979
96	0.124139
96	0.144929
96	0.139461
96	0.0866867
96	0.136295
96	0.124314
96	0.194105
96	0.184688
96	0.204287
96	0.0385924
96	0.0856262
96	0.212991
96	0.197489
96	0.172192
96	0.123324
96	0.208142
96	0.0790857
96	0.184191
96	0.0424875
96	0.218821
96	0.181882
96	0.0699582
96	0.102686
96	0.201389
96	0.234966
96	0.199631
96	0.23224
96	0.153024
96	0.231862
96	0.162011
96	0.193413
96	0.111909
96	0.176167
96	0.189431
96	0.178855
96	0.190364
96	0.19837
96	0.159665
96	0.143469
96	0.164643
96	0.187174
96	0.212349
96	0.165253
96	0.0895117
96	0.141623
96	0.248032
96	0.246218
96	0.127518
96	0.161159
96	0.127494
96	0.214986
96	0.21578
96	0.187805
96	0.141296
96	0.294976
96	0.238487
96	0.196904
96	0.118268
96	0.175703
96	0.222959
96	0.153695
96	0.150261
96	0.155456
96	0.203895
96	0.174152
96	0.219845
96	0.0954457
96	0.113987
96	0.134054
96	0.175162
96	0.23902
96	0.33573
96	0.164166
96	0.211325
96	0.0988199
96	0.220541
96	0.17661
96	0.138338
96	0.135056
96	0.130673
96	0.0598903
96	0.107493
96	0.19928
96	0.147767
96	0.220713
96	0.194732
96	0.296572
96	0.189392
96	0.170222
96	0.118636
96	0.194276
96	0.136779
96	0.167775
98	0.137294
98	0.232635
98	0.123174
98	0.266135
98	0.126691
98	0.170955
98	0.133388
98	0.10632
98	0.259978
98	0.174639
98	0.128156
98	0.151082
98	0.1368
98	0.183615
98	0.203491
98	0.0959432
98	0.128976
98	0.167907
98	0.297484
98	0.22096
98	0.166618
98	0.244253
98	0.155667
98	0.112626
98	0.236658
98	0.139752
98	0.199537
98	0.0929687
98	0.239643
98	0.14885
98	0.126911
98	0.115259
98	0.104802
98	0.207912
98	0.211241
98	0.0827084
98	0.251058
98	0.150601
98	0.169955
98	0.0797156
98	0.258893
98	0.0948498
98	0.14035
98	0.11834
98	0.0974102
98	0.185702
98	0.203441
98	0.117888
98	0.192515
98	0.0705682
98	0.151481
98	0.186588
98	0.143758
98	0.14174
98	0.11538
98	0.174141
98	0.182933
98	0.119224
98	0.160843
98	0.203707
98	0.333192
98	0.123777
98	0.283197
98	0.279237
98	0.213536
98	0.0441695
98	0.194214
98	0.0602435
98	0.166169
98	0.220764
98	0.152438
98	0.0600366
98	0.0823279
98	0.0468285
98	0.130629
98	0.152183
98	0.12876
98	0.210742
98	0.221952
98	0.238832
98	0.251578
98	0.127373
98	0.182203
98	0.18139
98	0.206232
98	0.122627
98	0.16075
98	0.209669
98	0.252167
98	0.157755
98	0.0982681
98	0.148333
98	0.220009
98	0.223247
98	0.191171
98	0.137543
98	0.172855
98	0.126621
98	0.172465
98	0.204821
100	0.21554
100	0.109843
100	0.133963
100	0.153788
100	0.079829
100	0.200096
100	0.160855
100	0.129964
100	0.11078
100	0.204751
100	0.139752
100	0.172257
100	0.13898
100	0.155579
100	0.143152
100	0.226711
100	0.0621922
100	0.130637
100	0.167833
100	0.126874
100	0.253415
100	0.178409
100	0.133421
100	0.088519
100	0.037595
100	0.101493
100	0.0877915
100	0.27407
100	0.208094
100	0.1397
100	0.129098
100	0.276653
100	0.105012
100	0.108749
100	0.0594951
100	0.127455
100	0.181354
100	0.189205
100	0.0943716
100	0.192167
100	0.169571
100	0.199252
100	0.113767
100	0.0546302
100	0.142919
100	0.16928
100	0.215039
100	0.167189
100	0.121689
100	0.13381
100	0.209993
100	0.110037
100	0.115074
100	0.140124
100	0.196411
100	0.074402
100	0.151517
100	0.223821
100	0.200331
100	0.0689222
100	0.151515
100	0.193123
100	0.0766014
100	0.267794
100	0.307087
100	0.18534
100	0.256498
100	0.212009
100	0.236743
100	0.111444
100	0.159242
100	0.156433
100	0.103147
100	0.125727
100	0.239409
100	0.105944
100	0.175236
100	0.146646
100	0.292357
100	0.163789
100	0.139649
100	0.129237
100	0.178004
100	0.162933
100	0.218528
100	0.212386
100	0.0996305
100	0.218753
100	0.272426
100	0.221927
100	0.113446
100	0.241688
100	0.141323
100	0.176805
100	0.119054
100	0.0718562
100	0.179508
100	0.189611
100	0.175539
100	0.27052
102	0.108515
102	0.175967
102	0.161525
102	0.214081
102	0.153599
102	0.183501
102	0.190444
102	0.240632
102	0.0918842
102	0.157085
102	0.236661
102	0.0822184
102	0.202705
102	0.106755
102	0.0942202
102	0.207813
102	0.140212
102	0.10883
102	0.176886
102	0.214924
102	0.139169
102	0.139083
102	0.194875
102	0.0833663
102	0.21654
102	0.094304
102	0.137933
102	0.226724
102	0.157913
102	0.119967
102	0.147762
102	0.09043
102	0.236812
102	0.192365
102	0.147574
102	0.150177
102	0.189795
102	0.537311
102	0.113891
102	0.125571
102	0.150639
102	0.138352
102	0.140622
102	0.238555
102	0.13353
102	0.220824
102	0.236837
102	0.127232
102	0.147503
102	0.112774
102	0.20977
102	0.246484
102	0.219598
102	0.247124
102	0.07246
102	0.149076
102	0.0973888
102	0.145046
102	0.0978683
102	0.241908
102	0.096238
102	0.12112
102	0.234375
102	0.185557
102	0.205957
102	0.165702
102	0.159337
102	0.109931
102	0.0754378
102	0.31863
102	0.233749
102	0.197789
102	0.260084
102	0.203038
102	0.11661
102	0.175557
102	0.146527
102	0.214826
102	0.289833
102	0.272209
102	0.172732
102	0.0665935
102	0.208188
102	0.157953
102	0.191055
102	0.143062
102	0.0766667
102	0.21294
102	0.18145
102	0.142111
102	0.212871
102	0.131979
102	0.196496
102	0.166594
102	0.222827
102	0.132442
102	0.161752
102	0.149576
102	0.0947414
102	0.121056
104	0.115069
104	0.155195
104	0.157647
104	0.214637
104	0.15939
104	0.165466
104	0.193636
104	0.148512
104	0.114761
104	0.0902542
104	0.247741
104	0.209094
104	0.102824
104	0.110749
104	0.174731
104	0.115139
104	0.179821
104	0.227692
104	0.15447
104	0.0886617
104	0.172678
104	0.26164
104	0.0794727
104	0.213064
104	0.249848
104	0.15273
104	0.181412
104	0.159937
104	0.175214
104	0.229173
104	0.138846
104	0.0884753
104	0.131568
104	0.134698
104	0.142069
104	0.258234
104	0.266775
104	0.109205
104	0.103187
104	0.162612
104	0.105575
104	0.227228
104	0.145162
104	0.176884
104	0.212352
104	0.112072
104	0.170468
104	0.231885
104	0.185065
104	0.0265176
104	0.210906
104	0.110618
104	0.1603
104	0.1598
104	0.115127
104	0.250492
104	0.202216
104	0.117148
104	0.225183
104	0.148115
104	0.145506
104	0.203479
104	0.0796116
104	0.13606
104	0.0742208
104	0.218836
104	0.23731
104	0.197078
104	0.189475
104	0.145472
104	0.100203
104	0.198766
104	0.181055
104	0.186789
104	0.163499
104	0.104891
104	0.120001
104	0.10883
104	0.247769
104	0.151775
104	0.207528
104	0.13705
104	0.218488
104	0.189296
104	0.149283
104	0.0917067
104	0.15363
104	0.172714
104	0.198898
104	0.235424
104	0.0654172
104	0.0890463
104	0.119637
104	0.167917
104	0.0989537
104	0.086567
104	0.166673
104	0.198721
104	0.278183
104	0.188033
106	0.115806
106	0.293892
106	0.106328
106	0.0625529
106	0.191989
106	0.167941
106	0.264825
106	0.181055
106	0.17982
106	0.0759672
106	0.0778612
106	0.0630299
106	0.241034
106	0.0937563
106	0.236249
106	0.223257
106	0.152721
106	0.144884
106	0.186512
106	0.134867
106	0.134737
106	0.222246
106	0.217106
106	0.143231
106	0.16585
106	0.19347
106	0.16995
106	0.0601551
106	0.223578
106	0.150915
106	0.0652955
106	0.130614
106	0.135213
106	0.197903
106	0.112346
106	0.0904901
106	0.231442
106	0.101358
106	0.170869
106	0.177213
106	0.239092
106	0.140917
106	0.158347
106	0.170812
106	0.0936188
106	0.17967
106	0.246115
106	0.241598
106	0.197629
106	0.0851282
106	0.124066
106	0.104233
106	0.169685
106	0.160843
106	0.198745
106	0.062171
106	0.183972
106	0.146768
106	0.230445
106	0.161999
106	0.0908258
106	0.218482
106	0.1446
106	0.252112
106	0.124655
106	0.154712
106	0.176877
106	0.26199
106	0.188091
106	0.113938
106	0.193491
106	0.225668
106	0.291914
106	0.0773711
106	0.17337
106	0.201002
106	0.181047
106	0.157751
106	0.176265
106	0.176574
106	0.0399223
106	0.184926
106	0.139526
106	0.17184
106	0.17339
106	0.22413
106	0.164856
106	0.187721
106	0.235652
106	0.285514
106	0.106484
106	0.203918
106	0.0797032
106	0.164227
106	0.12509
106	0.199257
106	0.167989
106	0.0963871
106	0.186193
106	0.188434
108	0.236785
108	0.14668
108	0.14946
108	0.140911
108	0.152546
108	0.21402
108	0.203252
108	0.169621
108	0.111126
108	0.0865649
108	0.131603
108	0.116747
108	0.234641
108	0.11902
108	0.0549769
108	0.090166
108	0.233155
108	0.260799
108	0.15668
108	0.258426
108	0.204521
108	0.0574974
108	0.168891
108	0.267307
108	0.152831
108	0.129976
108	0.115242
108	0.191022
108	0.175567
108	0.128402
108	0.231856
108	0.20382
108	0.237042
108	0.199567
108	0.125703
108	0.213157
108	0.226206
108	0.263564
108	0.0702386
108	0.283837
108	0.106407
108	0.204908
108	0.19478
108	0.166093
108	0.0931531
