var	threshold	abdncError	methylCallError	TP	FN	FP
50	0.4	0.17413	0.106879	3.97	0.03	5.79
53	0.1	0.183569	0.038905	2.53	1.47	5.64
53	0.15	0.177264	0.0527397	3.05	0.95	5.24
53	0.2	0.174368	0.0617037	3.26	0.74	5.08
53	0.25	0.166881	0.0739165	3.55	0.45	4.91
53	0.3	0.166435	0.085007	3.74	0.26	4.79
53	0.35	0.162891	0.0932784	3.88	0.12	4.69
53	0.4	0.161382	0.0973891	3.94	0.06	4.64
56	0.1	0.186452	0.03764	2.67	1.33	4.94
56	0.15	0.174199	0.0491833	3.13	0.87	4.66
56	0.2	0.169942	0.0584643	3.39	0.61	4.49
56	0.25	0.163941	0.0697459	3.65	0.35	4.34
56	0.3	0.161475	0.0771768	3.79	0.21	4.26
56	0.35	0.160225	0.0845766	3.9	0.1	4.17
56	0.4	0.159458	0.0890601	3.95	0.05	4.14
59	0.1	0.185094	0.0398776	2.66	1.34	4.4
59	0.15	0.172707	0.0539672	3.19	0.81	4.03
59	0.2	0.166457	0.0624815	3.43	0.57	3.9
59	0.25	0.162816	0.069987	3.6	0.4	3.79
59	0.3	0.159356	0.0793616	3.77	0.23	3.65
59	0.35	0.157914	0.0867949	3.9	0.1	3.56
59	0.4	0.157914	0.0867949	3.9	0.1	3.56
62	0.1	0.17068	0.0382985	2.58	1.42	4.3
62	0.15	0.163519	0.0529313	3.12	0.88	3.87
62	0.2	0.154073	0.0630355	3.46	0.54	3.61
62	0.25	0.152092	0.0692536	3.59	0.41	3.53
62	0.3	0.148657	0.0762236	3.72	0.28	3.45
62	0.35	0.147021	0.0837836	3.84	0.16	3.33
62	0.4	0.146172	0.0908115	3.93	0.07	3.28
65	0.1	0.183824	0.038703	2.67	1.33	4.03
65	0.15	0.174307	0.0519539	3.19	0.81	3.64
65	0.2	0.166285	0.0627021	3.48	0.52	3.46
65	0.25	0.163213	0.0688004	3.63	0.37	3.36
65	0.3	0.159008	0.0759032	3.78	0.22	3.28
65	0.35	0.157297	0.0829707	3.88	0.12	3.23
65	0.4	0.156057	0.0848668	3.91	0.09	3.21
68	0.1	0.172629	0.0364694	2.87	1.13	3.62
68	0.15	0.164051	0.0492686	3.35	0.65	3.32
68	0.2	0.160673	0.0544976	3.51	0.49	3.17
68	0.25	0.157165	0.0598284	3.64	0.36	3.04
68	0.3	0.155122	0.0674853	3.77	0.23	2.97
68	0.35	0.153482	0.0725858	3.85	0.15	2.9
68	0.4	0.151687	0.0781176	3.93	0.07	2.85
71	0.1	0.161928	0.0372513	2.76	1.24	3.57
71	0.15	0.154616	0.0518324	3.26	0.74	3.14
