var	threshold	abdncError	methylCallError	TP	FN	FP
78	0.15	0.202394	0.0771734	2.19	1.81	22.44
78	0.2	0.207607	0.106332	3.06	0.94	21.6
78	0.25	0.208255	0.126224	3.6	0.4	21.1
78	0.3	0.206777	0.135738	3.84	0.16	20.86
78	0.35	0.205994	0.140063	3.93	0.07	20.77
78	0.4	0.205613	0.142812	3.98	0.02	20.72
81	0.1	0.174558	0.0437569	1.23	2.77	23.34
81	0.15	0.213139	0.0849374	2.13	1.87	22.46
81	0.2	0.213592	0.110451	2.93	1.07	21.68
81	0.25	0.207951	0.127484	3.48	0.52	21.16
81	0.3	0.205345	0.139466	3.8	0.2	20.86
81	0.35	0.204669	0.146365	3.94	0.06	20.72
81	0.4	0.203919	0.148535	3.98	0.02	20.68
84	0.1	0.173232	0.0452136	1.13	2.87	23.95
84	0.15	0.221564	0.0871871	2.22	1.78	22.88
84	0.2	0.218498	0.113176	3.14	0.86	21.98
84	0.25	0.214702	0.128925	3.67	0.33	21.51
84	0.3	0.213656	0.13822	3.9	0.1	21.3
84	0.35	0.213432	0.1423	3.99	0.01	21.23
84	0.4	0.213432	0.1423	3.99	0.01	21.23
87	0.1	0.185591	0.0473779	1.2	2.8	21.93
87	0.15	0.222416	0.084658	2.22	1.78	20.94
87	0.2	0.214444	0.110296	3.09	0.91	20.11
87	0.25	0.210986	0.125616	3.6	0.4	19.64
87	0.3	0.209177	0.136447	3.87	0.13	19.39
87	0.35	0.20818	0.140796	3.96	0.04	19.3
87	0.4	0.208145	0.14208	3.98	0.02	19.28
90	0.1	0.188835	0.0466116	1.34	2.66	22.98
90	0.15	0.206028	0.0800661	2.38	1.62	21.96
90	0.2	0.213147	0.10889	3.16	0.84	21.19
90	0.25	0.208884	0.123977	3.66	0.34	20.72
90	0.3	0.207447	0.13338	3.91	0.09	20.47
90	0.35	0.207232	0.135088	3.96	0.04	20.42
90	0.4	0.207011	0.137309	4	0	20.38
93	0.1	0.182819	0.0464708	1.28	2.72	22.62
93	0.15	0.21024	0.0839215	2.29	1.71	21.62
