var	threshold	abdncError	methylCallError	TP	FN	FP
115	0.35	0.196829	0.0672114	1.89	0.11	0.21
115	0.4	0.196099	0.0728131	1.93	0.07	0.2
120	0.1	0.123314	0.0344788	1.48	0.52	0.64
120	0.15	0.139755	0.0502015	1.76	0.24	0.36
120	0.2	0.144288	0.057761	1.86	0.14	0.29
120	0.25	0.141873	0.0623373	1.92	0.08	0.24
120	0.3	0.141873	0.0643213	1.94	0.06	0.22
120	0.35	0.143054	0.0692116	1.97	0.03	0.21
120	0.4	0.143054	0.0692116	1.97	0.03	0.21
125	0.1	0.0858726	0.0317444	1.44	0.56	0.57
125	0.15	0.0864501	0.0421687	1.64	0.36	0.37
125	0.2	0.0985425	0.0575783	1.85	0.15	0.19
125	0.25	0.10412	0.0651196	1.93	0.07	0.11
125	0.3	0.10412	0.0664292	1.94	0.06	0.1
125	0.35	0.10754	0.0723608	1.98	0.02	0.09
125	0.4	0.10619	0.0734477	1.99	0.01	0.09
130	0.1	0.108446	0.0319734	1.43	0.57	0.67
130	0.15	0.127012	0.0460566	1.69	0.31	0.43
130	0.2	0.126027	0.0537452	1.81	0.19	0.32
130	0.25	0.131496	0.0654519	1.92	0.08	0.21
130	0.3	0.129586	0.0682659	1.95	0.05	0.19
130	0.35	0.125767	0.0718707	1.98	0.02	0.18
130	0.4	0.125767	0.0733707	1.99	0.01	0.17
135	0.1	0.0984651	0.0307739	1.49	0.51	0.55
135	0.15	0.104636	0.0434528	1.75	0.25	0.3
135	0.2	0.107726	0.0511981	1.87	0.13	0.19
135	0.25	0.112593	0.061364	1.95	0.05	0.12
135	0.3	0.115683	0.0640307	1.98	0.02	0.1
135	0.35	0.113774	0.0659655	2	0	0.09
135	0.4	0.113774	0.0659655	2	0	0.09
140	0.1	0.139034	0.0359607	1.52	0.48	0.49
140	0.15	0.139619	0.047563	1.73	0.27	0.31
140	0.2	0.139619	0.0513354	1.79	0.21	0.25
140	0.25	0.13389	0.0590068	1.88	0.12	0.19
140	0.3	0.13389	0.0614487	1.9	0.1	0.17
140	0.35	0.14316	0.0705755	1.96	0.04	0.14
140	0.4	0.147755	0.077184	2	0	0.13
145	0.1	0.102793	0.0293464	1.52	0.48	0.43
145	0.15	0.118997	0.0448118	1.77	0.23	0.18
145	0.2	0.114474	0.0538739	1.9	0.1	0.07
145	0.25	0.114474	0.0545405	1.91	0.09	0.06
145	0.3	0.113745	0.060336	1.97	0.03	0.03
145	0.35	0.111835	0.0642808	2	0	0.01
145	0.4	0.111835	0.0642808	2	0	0.01
150	0.1	0.125803	0.034774	1.59	0.41	0.41
150	0.15	0.135115	0.04352	1.72	0.28	0.29
150	0.2	0.14172	0.0537549	1.87	0.13	0.16
150	0.25	0.142901	0.0581034	1.93	0.07	0.12
150	0.3	0.144081	0.0603144	1.95	0.05	0.12
150	0.35	0.142171	0.0625721	1.97	0.03	0.11
150	0.4	0.142171	0.0643499	1.98	0.02	0.1
155	0.1	0.107508	0.0340707	1.67	0.33	0.36
155	0.15	0.107617	0.0433215	1.86	0.14	0.18
155	0.2	0.107617	0.0460804	1.91	0.09	0.13
155	0.25	0.107617	0.0504099	1.95	0.05	0.09
155	0.3	0.107617	0.0531812	1.98	0.02	0.06
155	0.35	0.107617	0.0559529	2	0	0.04
155	0.4	0.107617	0.0559529	2	0	0.04
160	0.1	0.110843	0.0311673	1.64	0.36	0.33
160	0.15	0.110843	0.0376069	1.79	0.21	0.18
160	0.2	0.108354	0.0460058	1.9	0.1	0.1
160	0.25	0.106444	0.0479025	1.92	0.08	0.09
160	0.3	0.107625	0.0537412	1.97	0.03	0.06
160	0.35	0.107625	0.056676	1.99	0.01	0.04
160	0.4	0.107625	0.056676	1.99	0.01	0.04
165	0.1	0.109039	0.0308771	1.53	0.47	0.43
165	0.15	0.114924	0.0410285	1.72	0.28	0.25
