var	threshold	abdncError	methylCallError	TP	FN	FP
44	0.3	0.0703309	0.109249	9.56	0.44	12.01
44	0.35	0.069309	0.115782	9.88	0.12	11.89
44	0.4	0.0690568	0.117225	9.95	0.05	11.87
47	0.1	0.0845334	0.045694	4.59	5.41	13.81
47	0.15	0.0772644	0.0725487	6.93	3.07	12.41
47	0.2	0.0719209	0.0898836	8.29	1.71	11.74
47	0.25	0.0697896	0.101054	9.07	0.93	11.32
47	0.3	0.067462	0.110254	9.61	0.39	10.99
47	0.35	0.0664958	0.115839	9.91	0.09	10.87
47	0.4	0.0662874	0.117659	9.99	0.01	10.85
50	0.1	0.0882985	0.0500654	4.83	5.17	12.72
50	0.15	0.0811001	0.0720986	6.88	3.12	11.44
50	0.2	0.0754795	0.0871194	8.06	1.94	10.78
50	0.25	0.0719501	0.103794	9.19	0.81	10.21
50	0.3	0.0701609	0.112321	9.71	0.29	9.95
50	0.35	0.0694249	0.11613	9.91	0.09	9.87
50	0.4	0.0691309	0.117967	9.99	0.01	9.83
53	0.1	0.085069	0.0494135	4.87	5.13	11.68
53	0.15	0.0796294	0.0733224	7.01	2.99	10.42
53	0.2	0.0754545	0.0860613	8.06	1.94	9.79
53	0.25	0.0715725	0.0968887	8.86	1.14	9.44
53	0.3	0.0687517	0.109266	9.53	0.47	9.1
53	0.35	0.0679077	0.115613	9.82	0.18	9
53	0.4	0.0675617	0.118278	9.93	0.07	8.96
56	0.1	0.0888581	0.0488729	4.58	5.42	12.42
56	0.15	0.0801793	0.0739607	6.72	3.28	11.19
56	0.2	0.0731449	0.0901381	8.15	1.85	10.45
56	0.25	0.0693915	0.102521	9	1	9.99
56	0.3	0.0670965	0.112308	9.58	0.42	9.69
56	0.35	0.0662731	0.11624	9.76	0.24	9.6
56	0.4	0.0657799	0.120434	9.94	0.06	9.5
59	0.1	0.0863102	0.0497171	5.26	4.74	10.14
59	0.15	0.0788457	0.0690985	7.14	2.86	8.94
59	0.2	0.0726516	0.0867684	8.58	1.42	8.23
59	0.25	0.0696267	0.094911	9.16	0.84	7.93
59	0.3	0.0680822	0.102499	9.61	0.39	7.71
59	0.35	0.0672448	0.108638	9.88	0.12	7.64
59	0.4	0.0667974	0.111405	9.98	0.02	7.58
62	0.1	0.0914975	0.047896	4.51	5.49	10.42
62	0.15	0.0841402	0.0720019	6.56	3.44	9.25
62	0.2	0.0757712	0.091163	8.08	1.92	8.36
62	0.25	0.0705574	0.104454	9.02	0.98	7.9
62	0.3	0.0681905	0.113664	9.55	0.45	7.74
62	0.35	0.0665936	0.12013	9.87	0.13	7.62
62	0.4	0.066072	0.122138	9.95	0.05	7.57
65	0.1	0.0859186	0.0482459	4.87	5.13	9.49
65	0.15	0.0814122	0.0708365	6.88	3.12	8.24
65	0.2	0.0747781	0.0876895	8.17	1.83	7.58
65	0.25	0.0685861	0.100988	9.16	0.84	7.25
65	0.3	0.0666881	0.108878	9.64	0.36	7.06
65	0.35	0.0659947	0.114388	9.91	0.09	6.96
65	0.4	0.065736	0.116336	9.99	0.01	6.94
68	0.1	0.0856036	0.0481541	4.75	5.25	9.08
68	0.15	0.0828863	0.0703946	6.4	3.6	8.12
68	0.2	0.0747766	0.0886069	7.89	2.11	7.37
68	0.25	0.0706363	0.102102	8.82	1.18	6.94
68	0.3	0.0679976	0.115944	9.62	0.38	6.56
68	0.35	0.0670941	0.119843	9.83	0.17	6.47
68	0.4	0.066574	0.122227	9.93	0.07	6.43
71	0.1	0.0887402	0.0501419	4.85	5.15	8.1
71	0.15	0.0800064	0.0718278	6.85	3.15	6.88
71	0.2	0.0746651	0.0861954	7.98	2.02	6.34
71	0.25	0.0676855	0.10125	9.07	0.93	5.82
71	0.3	0.0663369	0.107697	9.42	0.58	5.68
71	0.35	0.0647575	0.115489	9.79	0.21	5.58
71	0.4	0.0642655	0.118165	9.89	0.11	5.52
74	0.1	0.0842542	0.0464839	4.79	5.21	8.66
74	0.15	0.0784548	0.0726121	6.79	3.21	7.4
74	0.2	0.072918	0.0870228	7.98	2.02	6.74
74	0.25	0.0697021	0.101239	8.97	1.03	6.19
74	0.3	0.0670101	0.111567	9.59	0.41	6.02
74	0.35	0.0652536	0.117539	9.89	0.11	5.87
74	0.4	0.0650336	0.118684	9.94	0.06	5.86
77	0.1	0.0849566	0.0476413	4.95	5.05	7.77
77	0.15	0.0787512	0.0728486	6.98	3.02	6.56
77	0.2	0.0730923	0.0876181	8.23	1.77	5.93
77	0.25	0.0693017	0.0985897	9.04	0.96	5.59
77	0.3	0.0678276	0.106468	9.51	0.49	5.43
77	0.35	0.0669947	0.111523	9.75	0.25	5.36
77	0.4	0.0667029	0.113458	9.83	0.17	5.32
80	0.1	0.0863114	0.0508027	4.73	5.27	7.68
80	0.15	0.0800207	0.0735294	6.75	3.25	6.37
80	0.2	0.0730852	0.0873996	7.9	2.1	5.85
80	0.25	0.0691939	0.10078	8.8	1.2	5.42
80	0.3	0.0655974	0.112516	9.5	0.5	5.13
80	0.35	0.0639657	0.118934	9.8	0.2	4.98
80	0.4	0.0630095	0.122282	9.94	0.06	4.91
83	0.1	0.0869521	0.048352	5.18	4.82	6.56
83	0.15	0.0799827	0.069298	6.96	3.04	5.59
83	0.2	0.0731609	0.0863105	8.26	1.74	5.02
83	0.25	0.0674594	0.0980777	9.11	0.89	4.75
83	0.3	0.064507	0.10641	9.61	0.39	4.53
83	0.35	0.0635419	0.111411	9.86	0.14	4.43
83	0.4	0.0631028	0.11356	9.95	0.05	4.41
86	0.1	0.0868388	0.0465456	4.4	5.6	6.93
86	0.15	0.0817572	0.0740604	6.29	3.71	5.73
86	0.2	0.0750058	0.0911836	7.65	2.35	4.99
86	0.25	0.0694257	0.105784	8.67	1.33	4.6
86	0.3	0.065567	0.116102	9.25	0.75	4.35
86	0.35	0.0630995	0.12386	9.61	0.39	4.2
86	0.4	0.0615859	0.129218	9.83	0.17	4.15
89	0.1	0.0862066	0.0461723	5.24	4.76	5.42
89	0.15	0.0780968	0.0678473	7.09	2.91	4.36
89	0.2	0.072377	0.0814561	8.15	1.85	3.96
89	0.25	0.0670521	0.0925462	8.89	1.11	3.62
89	0.3	0.0644016	0.0996365	9.27	0.73	3.45
89	0.35	0.0629015	0.106429	9.58	0.42	3.37
89	0.4	0.061803	0.11086	9.74	0.26	3.37
92	0.1	0.0952907	0.0501908	4.52	5.48	6.15
92	0.15	0.0825813	0.0734248	6.7	3.3	4.86
92	0.2	0.0743527	0.0895684	8.03	1.97	4.22
92	0.25	0.0698829	0.102204	8.88	1.12	3.92
92	0.3	0.0649617	0.113024	9.51	0.49	3.77
92	0.35	0.0634566	0.116723	9.7	0.3	3.69
92	0.4	0.0618632	0.121637	9.88	0.12	3.66
95	0.1	0.096712	0.0491378	4.45	5.55	5.14
95	0.15	0.0864427	0.0720429	6.39	3.61	4.03
95	0.2	0.0823139	0.0883528	7.55	2.45	3.43
95	0.25	0.0759248	0.101309	8.41	1.59	3.1
95	0.3	0.0710016	0.114462	9.1	0.9	2.86
95	0.35	0.068301	0.12162	9.43	0.57	2.76
95	0.4	0.0669298	0.126498	9.63	0.37	2.75
98	0.1	0.0979125	0.0499698	4.52	5.48	5.05
98	0.15	0.0870146	0.0732879	6.35	3.65	4.06
98	0.2	0.0794332	0.0889189	7.54	2.46	3.56
98	0.25	0.0743248	0.102534	8.43	1.57	3.07
98	0.3	0.0702673	0.113296	9.06	0.94	2.83
98	0.35	0.0674224	0.121123	9.44	0.56	2.75
98	0.4	0.0650761	0.129047	9.73	0.27	2.68
