var	threshold	abdncError	methylCallError	TP	FN	FP
53	0.15	0.144129	0.0345103	3.74	0.26	30.42
53	0.2	0.143218	0.0416326	3.95	0.05	30.21
53	0.25	0.143162	0.0434716	3.99	0.01	30.17
53	0.3	0.143163	0.044136	4	0	30.16
53	0.35	0.143163	0.044136	4	0	30.16
53	0.4	0.143163	0.044136	4	0	30.16
56	0.1	0.148298	0.025209	3.46	0.54	31.12
56	0.15	0.145839	0.031372	3.69	0.31	30.89
56	0.2	0.14475	0.0392119	3.9	0.1	30.68
56	0.25	0.144229	0.0433584	3.99	0.01	30.59
56	0.3	0.144207	0.0439744	4	0	30.58
56	0.35	0.144207	0.0439744	4	0	30.58
56	0.4	0.144207	0.0439744	4	0	30.58
59	0.1	0.143578	0.0234188	3.55	0.45	33.29
59	0.15	0.14178	0.0307722	3.82	0.18	33.02
59	0.2	0.140878	0.0361043	3.96	0.04	32.88
59	0.25	0.140581	0.0380467	4	0	32.84
59	0.3	0.140581	0.0380467	4	0	32.84
59	0.35	0.140581	0.0380467	4	0	32.84
59	0.4	0.140581	0.0380467	4	0	32.84
62	0.1	0.145482	0.0237974	3.63	0.37	33.59
62	0.15	0.143593	0.0295569	3.85	0.15	33.37
62	0.2	0.143316	0.0332491	3.96	0.04	33.26
62	0.25	0.143152	0.0347205	3.99	0.01	33.23
62	0.3	0.143061	0.0352562	4	0	33.22
62	0.35	0.143061	0.0352562	4	0	33.22
62	0.4	0.143061	0.0352562	4	0	33.22
65	0.1	0.136479	0.0230442	3.64	0.36	35.4
65	0.15	0.135619	0.0285828	3.86	0.14	35.18
65	0.2	0.134944	0.0327796	3.97	0.03	35.07
65	0.25	0.134971	0.0342667	4	0	35.04
65	0.3	0.134971	0.0342667	4	0	35.04
65	0.35	0.134971	0.0342667	4	0	35.04
65	0.4	0.134971	0.0342667	4	0	35.04
68	0.1	0.140841	0.0209606	3.52	0.48	35.6
68	0.15	0.138938	0.028956	3.81	0.19	35.31
68	0.2	0.138094	0.0348343	3.97	0.03	35.15
68	0.25	0.13806	0.0357737	3.99	0.01	35.13
68	0.3	0.138094	0.0363418	4	0	35.12
68	0.35	0.138094	0.0363418	4	0	35.12
68	0.4	0.138094	0.0363418	4	0	35.12
71	0.1	0.135564	0.0207806	3.61	0.39	36.37
71	0.15	0.134371	0.0273957	3.84	0.16	36.14
71	0.2	0.133916	0.0325146	3.98	0.02	36
71	0.25	0.133842	0.0333929	4	0	35.98
71	0.3	0.133842	0.0333929	4	0	35.98
71	0.35	0.133842	0.0333929	4	0	35.98
71	0.4	0.133842	0.0333929	4	0	35.98
74	0.1	0.131852	0.0220273	3.77	0.23	36.24
74	0.15	0.131832	0.0244108	3.88	0.12	36.13
74	0.2	0.131452	0.0280852	3.98	0.02	36.03
74	0.25	0.131369	0.0289886	4	0	36.01
74	0.3	0.131369	0.0289886	4	0	36.01
74	0.35	0.131369	0.0289886	4	0	36.01
74	0.4	0.131369	0.0289886	4	0	36.01
77	0.1	0.132726	0.0202312	3.62	0.38	37.93
77	0.15	0.131916	0.0248126	3.8	0.2	37.75
77	0.2	0.131415	0.0315062	3.98	0.02	37.57
77	0.25	0.131268	0.0324628	4	0	37.55
77	0.3	0.131268	0.0324628	4	0	37.55
77	0.35	0.131268	0.0324628	4	0	37.55
77	0.4	0.131268	0.0324628	4	0	37.55
80	0.1	0.12815	0.0205945	3.7	0.3	39.23
80	0.15	0.126685	0.0257472	3.91	0.09	39.02
80	0.2	0.126545	0.0287852	4	0	38.93
80	0.25	0.126545	0.0287852	4	0	38.93
80	0.3	0.126545	0.0287852	4	0	38.93
80	0.35	0.126545	0.0287852	4	0	38.93
80	0.4	0.126545	0.0287852	4	0	38.93
83	0.1	0.127147	0.0198448	3.76	0.24	40.08
83	0.15	0.126922	0.0236748	3.9	0.1	39.94
83	0.2	0.12671	0.0263741	3.97	0.03	39.87
83	0.25	0.12673	0.0278516	4	0	39.84
83	0.3	0.12673	0.0278516	4	0	39.84
83	0.35	0.12673	0.0278516	4	0	39.84
83	0.4	0.12673	0.0278516	4	0	39.84
86	0.1	0.127309	0.0192259	3.8	0.2	39.06
86	0.15	0.126466	0.0229896	3.95	0.05	38.91
86	0.2	0.126124	0.0245334	3.99	0.01	38.87
86	0.25	0.126061	0.0250572	4	0	38.86
86	0.3	0.126061	0.0250572	4	0	38.86
86	0.35	0.126061	0.0250572	4	0	38.86
86	0.4	0.126061	0.0250572	4	0	38.86
89	0.1	0.123162	0.017972	3.78	0.22	40.63
89	0.15	0.122857	0.021173	3.9	0.1	40.51
89	0.2	0.123089	0.0249815	4	0	40.41
89	0.25	0.123089	0.0249815	4	0	40.41
89	0.3	0.123089	0.0249815	4	0	40.41
89	0.35	0.123089	0.0249815	4	0	40.41
89	0.4	0.123089	0.0249815	4	0	40.41
92	0.1	0.120444	0.0139009	3.75	0.25	42.4
92	0.15	0.120448	0.0189377	3.93	0.07	42.22
92	0.2	0.120211	0.0209304	3.98	0.02	42.17
92	0.25	0.120443	0.0217856	4	0	42.15
92	0.3	0.120443	0.0217856	4	0	42.15
